"AD_Org_ID[Name]","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZReplacementUnitStandard_ID[ZZSaqaUnitStandardCode]","ZZQualityAssuranceBody","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrationCode/K",_LOG_
*,"10479",Demonstrate Knowledge of Lime Quality.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G028,231,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000230] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000230] / "
*,"10481",Crush material by means of primary crushing.,"2",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G030,232,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000231] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000231] / "
*,"10483",Produce fine aggregrates in a sand plant.,"2",15,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G032,233,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000232] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000232] / "
*,"10484",Demonstrate a basic understanding of the aggregates industry.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G036,234,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000233] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000233] / "
*,"10487",Demonstrate Understanding of Aggregates Quality.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G039,235,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000234] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000234] / "
*,"10490",Carry out secondary breaking by mechanical means. ,"2",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,CLA-G040,236,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000235] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000235] / "
*,"10792",Repair the air cooling system of an internal combustion engine.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G103,237,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000236] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000236] / "
*,"10796",Repair the cutter drum assembly of a continuous miner.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G106,238,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000237] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000237] / "
*,"10786",Cut screw threads by means of a thread cutting machine.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G101,239,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000238] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000238] / "
*,"10751",Replace the bucket assembly of a load haul dump machine.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G015,240,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000239] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000239] / "
*,"10749",Repair the bucket assembly of a load haul dump machine.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G016,241,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000240] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000240] / "
*,"10752",Overhaul a reduction gearbox.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G018,242,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000241] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000241] / "
*,"10753",Overhaul a hydraulic cylinder.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G019,243,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000242] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000242] / "
*,"10755",Replace the centre bearing assembly of an articulated vehicle. ,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G020,244,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000243] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000243] / "
*,"10759",Repair the mechanical brake system of an underground locomotive.,"2",5,2004-12-02 00:00:00.000,2007-12-02 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G021,245,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000244] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000244] / "
*,"10760",Join a conveyor belt by means of mechanical clips.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G022,246,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000245] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000245] / "
*,"10761",Replace an electric motor.,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G023,247,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000246] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000246] / "
*,"10746",Repair a single-stage centrifugal pump.,"3",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G013,248,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000247] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000247] / "
*,"10747",Maintain the hydraulic system of a load haul dump machine.,"1",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G014,249,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000248] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000248] / "
*,"10762",Join mild steel by means of arc welding.,"2",11,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G024,250,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000249] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000249] / "
*,"10763",Test and adjust the mechanical safety devices on a winding plant.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G025,251,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000250] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000250] / "
*,"10764",Repair a drum reclaimer.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G026,252,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000251] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000251] / "
*,"10765",Repair a drum stacker.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G027,253,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000252] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000252] / "
*,"10734",Replace a fluid drive coupling,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G001,254,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000253] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000253] / "
*,"10735",Replace a taper sleeve type bearing.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G002,255,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000254] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000254] / "
*,"10736",Replace a reduction gearbox.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G003,256,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000255] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000255] / "
*,"10737",Replace a single-stage centrifugal pump.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G004,257,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000256] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000256] / "
*,"10738",Overhaul a single-stage centrifugal pump.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G005,258,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000257] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000257] / "
*,"10739",Repair a double drum scraper winch.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G006,259,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000258] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000258] / "
*,"10741",Replace an in-line ventilation fan in an underground environment.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G008,260,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000259] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000259] / "
*,"10742",Replace the transmission of a self-propelled mobile machine.,"3",10,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G009,261,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000260] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000260] / "
*,"10743",Replace a vertical spindle pump unit.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G010,262,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000261] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000261] / "
*,"10744",Overhaul a portable pneumatic submersible centrifugal pump.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G011,263,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000262] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000262] / "
*,"10745",Cut mild steel by means of an Oxy-acetylene cutting torch.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G012,264,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000263] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000263] / "
*,"10766",Replace the diesel engine of a self-propelled mobile machine.,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G028,265,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000264] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000264] / "
*,"10767",Replace the centre portion of the differential assembly of a self-propelled mobile machine.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G029,266,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000265] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000265] / "
*,"10768",Cut material by means of lancing.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G030,267,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000266] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000266] / "
*,"10769",Overhaul the propeller shaft of a self-propelled mobile machine.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G031,268,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000267] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000267] / "
*,"10770",Replace a double drum scraper winch.,"2",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G032,269,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000268] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000268] / "
*,"10771",Replace the cutter boom gearbox of a continuous miner.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G033,270,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000269] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000269] / "
*,"10773",Repair the hydraulic braking system on a self-propelled machine.,"3",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G035,271,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000270] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000270] / "
*,"10774",Replace the cutter head assembly of a continuous miner.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G036,272,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000271] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000271] / "
*,"10775",Overhaul a gear type hydraulic motor.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G037,273,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000272] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000272] / "
*,"10776",Overhaul a gear-type hydraulic pump.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G038,274,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000273] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000273] / "
*,"10777",Replace a multi-stage centrifugal pump.,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G039,275,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000274] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000274] / "
*,"10778",Repair a multi-stage centrifugal pump.,"3",7,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G040,276,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000275] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000275] / "
*,"10779",Overhaul of a multi-stage centrifugal pump.,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G041,277,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000276] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000276] / "
*,"10780",Cut mild steel by means of an Oxy-acetylene profile cutter.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G042,278,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000277] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000277] / "
*,"10781",Cut mild steel by means of an Oxy-acetylene straight-line cutter.,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G043,279,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000278] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000278] / "
*,"10783",Join of aluminium by means of arc welding.,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G044,280,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000279] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000279] / "
*,"10785",Weld aluminium by means of Oxy-acetylene equipment.,"3",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G045,281,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000280] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000280] / "
*,"10787",Assemble Oxy-acetylene equipment.,"2",1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G046,282,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000281] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000281] / "
*,"10789",Weld mild steel by means of Oxy-acetylene equipment.,"3",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G047,283,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000282] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000282] / "
*,"10790",Silver solder metals by means of Oxy-acetylene equipment.,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,EnM-G048,284,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000283] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1000283] / "
