"ZZOfoYear_ID[ZZOfoYear]","Value","Name","ZZMigrationCode","ZZOfoLevelType","IsSummary"
2022,"2021-5414",Security Guards,276,Unit Group,Y
2024,"2021-6312",Subsistence Livestock Farmers,1171,Unit Group,Y
2023,"2021-7351",Ships' Deck Crews and Related Workers,837,Unit Group,Y
2025,"2021-5245",Service Station Attendants,1584,Unit Group,Y
2022,"2021-3257",Environmental and Occupational Health Inspectors and Associates,165,Unit Group,Y
2024,"2021-6849",Craft and Related Workers not Elsewhere Classified,1239,Unit Group,Y
2024,"2021-34","Legal, Social, Cultural and Related Associate Professionals",95,Sub Major Group,Y
2025,"2021-23",Teaching Professionals,130,Sub Major Group,Y
2023,"2021-3222",Midwifery Associate Professionals,591,Unit Group,Y
2023,"2021-0000",No Mapping,877,Unit Group,Y
2024,"2021-8412",Kitchen Helpers,1302,Unit Group,Y
2025,"2021-3339",Business Services Agents not Elsewhere Classified,1500,Unit Group,Y
2023,"2021-3411",Legal and Related Associate Professionals,627,Unit Group,Y
2024,"2021-7181",Glass and Ceramics Plant Operators,1262,Unit Group,Y
2023,"2021-8211",Crop Farm Workers,844,Unit Group,Y
2024,"2021-3311",Securities and Finance Dealers and Brokers,1045,Unit Group,Y
2024,"2021-7154","Bleaching, Dyeing and Fabric Cleaning Machine Operators",1254,Unit Group,Y
2025,"2021-6","SKILLED AGRICULTURAL, FORESTRY, FISHERY, CRAFT AND RELATED TRADES WORKERS",34,Major Group,Y
2022,"2021-4223",Telephone Switchboard Operators,219,Unit Group,Y
2024,"2021-26","Legal, Social and Cultural Professionals",91,Sub Major Group,Y
2022,"2021-6424",Insulation Workers,306,Unit Group,Y
2023,"2021-3323",Buyers,610,Unit Group,Y
2025,"2021-8411",Fast Food Preparers,1743,Unit Group,Y
2023,"2021-5231",Cashiers and Ticket Clerks,695,Unit Group,Y
2024,"2021-4213",Pawnbrokers and Money-lenders,1092,Unit Group,Y
2025,"2021-2432",Public Relations Professionals,1411,Unit Group,Y
2023,"2021-43",Numerical and Material Recording Clerks,57,Sub Major Group,Y
2022,"2021-8333",Freight Handlers,422,Unit Group,Y
2023,"2021-8611",Garbage and Recycling Collectors,863,Unit Group,Y
2025,"2021-3253",Community Health Workers,1480,Unit Group,Y
2024,"2021-6831","Tailors, Dressmakers, Furriers and Hatters",1229,Unit Group,Y
2024,"2021-5422",Special Forces Defence Members,1157,Unit Group,Y
2024,"2021-7131",Chemical Products Plant and Machine Operators,1246,Unit Group,Y
2025,"2021-5244",Contact Centre Salespersons,1583,Unit Group,Y
2022,"2021-26","Legal, Social and Cultural Professionals",10,Sub Major Group,Y
2025,"2021-1344",Social Welfare Managers,1342,Unit Group,Y
2025,"2021-1113",Traditional Chiefs and Heads of Villages,1322,Unit Group,Y
2025,"2021-3351",Customs and Border Inspectors,1505,Unit Group,Y
2024,"2021-2621",Archivists and Curators,984,Unit Group,Y
2025,"2021-2143",Environmental Engineers,1362,Unit Group,Y
2024,"2021-63","Subsistence Farmers, Fishers, Hunters and Gatherers",107,Sub Major Group,Y
2022,"2021-5415",Intelligence Operators,277,Unit Group,Y
2022,"2021-2121","Mathematicians, Actuaries and Statisticians",37,Unit Group,Y
2024,"2021-2635",Social Work and Counselling Professionals,990,Unit Group,Y
2025,"2021-5425",Airward Defence Members,1602,Unit Group,Y
2025,"2021-3332",Conference and Event Planners,1497,Unit Group,Y
2025,"2021-52",Sales Workers,144,Sub Major Group,Y
2023,"2021-2144",Mechanical Engineers,479,Unit Group,Y
2025,"2021-3431",Photographers,1517,Unit Group,Y
2022,"2021-8412",Kitchen Helpers,425,Unit Group,Y
2022,"2021-2511",Systems Analysts,95,Unit Group,Y
2023,"2021-2421",Management and Organization Analysts,522,Unit Group,Y
2023,"2021-5162",Companions and Valets,685,Unit Group,Y
2022,"2021-2353",Other Language Teachers,79,Unit Group,Y
2022,"2021-4311",Accounting and Bookkeeping Clerks,225,Unit Group,Y
2023,"2021-8511",Street and Related Service Workers,861,Unit Group,Y
2024,"2021-7152",Weaving and Knitting Machine Operators,1252,Unit Group,Y
2023,"2021-2643","Translators, Interpreters and Other Linguists",552,Unit Group,Y
2025,"2021-5246",Food Service Counter Attendants,1585,Unit Group,Y
2025,"2021-7114","Cement, Stone and Other Mineral Products Machine Operators",1685,Unit Group,Y
2022,"2021-6514",Structural Metal Preparers and Erectors,316,Unit Group,Y
2022,"2021-7331",Bus and Tram Drivers,396,Unit Group,Y
2023,"2021-6121",Livestock and Dairy Producers,723,Unit Group,Y
2023,"2021-6833","Sewing, Embroidery and Related Workers",789,Unit Group,Y
2023,"2021-5223",Shop Sales Assistants,694,Unit Group,Y
2025,"2021-2111",Physicists and Astronomers,1352,Unit Group,Y
2024,"2021-2251",Veterinarians,940,Unit Group,Y
2025,"2021-3",TECHNICIANS AND ASSOCIATE PROFESSIONALS,31,Major Group,Y
2025,"2021-6122",Poultry Producers,1608,Unit Group,Y
2022,"2021-8",ELEMENTARY OCCUPATIONS,8,Major Group,Y
2024,"2021-7321",Motorcycle Drivers,1271,Unit Group,Y
2024,"2021-5312",Teachers' Aides,1146,Unit Group,Y
2023,"2021-1221",Sales and Marketing Managers,445,Unit Group,Y
2024,"2021-00",No Mapping,123,Sub Major Group,Y
2022,"2021-2652","Musicians, Singers and Composers",119,Unit Group,Y
2022,"2021-2165",Cartographers and Surveyors,55,Unit Group,Y
2025,"2021-8212",Livestock Farm Labourers,1729,Unit Group,Y
2022,"2021-41",General and Keyboard Clerks,16,Sub Major Group,Y
2024,"2021-81",Cleaners and Helpers,116,Sub Major Group,Y
2024,"2021-1411",Hotel Managers,905,Unit Group,Y
2025,"2021-5412",Police Officers,1593,Unit Group,Y
2022,"2021-6621",Pre-press Technicians,335,Unit Group,Y
2023,"2021-3423",Fitness and Recreation Instructors and Program Leaders,632,Unit Group,Y
2025,"2021-6421",Roofers,1622,Unit Group,Y
2022,"2021-6619",Handicraft Workers not Elsewhere Classified,334,Unit Group,Y
2025,"2021-83","Labourers in Mining, Construction, Manufacturing and Transport",160,Sub Major Group,Y
2023,"2021-6415",Carpenters and Joiners,736,Unit Group,Y
2025,"2021-4416",Personnel Clerks,1555,Unit Group,Y
2025,"2021-3514",Web Technicians,1525,Unit Group,Y
2024,"2021-41",General and Keyboard Clerks,97,Sub Major Group,Y
2022,"2021-2423",Personnel and Careers Professionals,89,Unit Group,Y
2024,"2021-8511",Street and Related Service Workers,1303,Unit Group,Y
2025,"2021-2261",Dentists,1383,Unit Group,Y
2025,"2021-2611",Lawyers,1423,Unit Group,Y
2025,"2021-2659",Creative and Performing Artists Not Elsewhere Classified,1443,Unit Group,Y
2025,"2021-00",No Mapping,165,Sub Major Group,Y
2022,"2021-4212","Bookmakers, Croupiers and Related Gaming Workers",214,Unit Group,Y
2022,"2021-5132",Bartenders,243,Unit Group,Y
2024,"2021-2511",Systems Analysts,972,Unit Group,Y
2025,"2021-3111",Chemical and Physical Science Technicians,1444,Unit Group,Y
2023,"2021-7132",Photographic Products Machine Operators,805,Unit Group,Y
2024,"2021-5221",Shop Keepers,1134,Unit Group,Y
2023,"2021-6835","Pelt Dressers, Tanners and Fellmongers",791,Unit Group,Y
2022,"2021-2632","Sociologists, Anthropologists and Related Professionals",110,Unit Group,Y
2023,"2021-2656","Announcers On Radio, Television and Other Media",558,Unit Group,Y
2024,"2021-8411",Fast Food Preparers,1301,Unit Group,Y
2022,"2021-2132","Farming, Forestry and Fisheries Advisers",39,Unit Group,Y
2025,"2021-2152",Electronics Engineers,1368,Unit Group,Y
2023,"2021-5241",Fashion and Other Models,696,Unit Group,Y
2025,"2021-3221",Nursing Associate Professionals,1474,Unit Group,Y
2025,"2021-7181",Glass and Ceramics Plant Operators,1704,Unit Group,Y
2022,"2021-2145",Chemical Engineers,45,Unit Group,Y
2024,"2021-8215",Forestry Labourers,1290,Unit Group,Y
2022,"2021-1311",Agricultural and Forestry Production Managers,13,Unit Group,Y
2022,"2021-7152",Weaving and Knitting Machine Operators,375,Unit Group,Y
2023,"2021-4413","Coding, Proof-reading and Related Clerks",668,Unit Group,Y
2025,"2021-5142",Beauticians and Related Workers,1564,Unit Group,Y
2022,"2021-24",Business and Administration Professionals,8,Sub Major Group,Y
2022,"2021-8521",Street Vendors,427,Unit Group,Y
2025,"2021-2529",Database and Network Professionals not Elsewhere Classified,1422,Unit Group,Y
2024,"2021-4312","Statistical, Finance and Insurance Clerks",1103,Unit Group,Y
2025,"2021-4322",Production Clerks,1548,Unit Group,Y
2024,"2021-12",Administrative and Commercial Managers,83,Sub Major Group,Y
2024,"2021-2652","Musicians, Singers and Composers",996,Unit Group,Y
2024,"2021-5112",Transport Conductors,1116,Unit Group,Y
2023,"2021-3334",Real Estate Agents and Property Managers,615,Unit Group,Y
2024,"2021-2265",Dieticians and Nutritionists,945,Unit Group,Y
2024,"2021-3344",Medical Secretaries,1062,Unit Group,Y
2022,"2021-86",Refuse Workers and Other Elementary Workers,39,Sub Major Group,Y
2022,"2021-3342",Legal Secretaries,183,Unit Group,Y
2024,"2021-4322",Production Clerks,1106,Unit Group,Y
2024,"2021-6822",Cabinet Makers and Related Workers,1227,Unit Group,Y
2025,"2021-3131",Power Production Plant Operators,1456,Unit Group,Y
2025,"2021-5321",Health Care Assistants,1589,Unit Group,Y
2025,"2021-5141",Hairdressers,1563,Unit Group,Y
2025,"2021-4132",Data Entry Clerks,1531,Unit Group,Y
2024,"2021-7111",Miners and Quarriers,1240,Unit Group,Y
2025,"2021-4131",Typists and Word Processing Operators,1530,Unit Group,Y
2025,"2021-4311",Accounting and Bookkeeping Clerks,1544,Unit Group,Y
2023,"2021-8313",Building Construction Labourers,852,Unit Group,Y
2024,"2021-3322",Commercial Sales Representatives,1051,Unit Group,Y
2025,"2021-7219",Assemblers not Elsewhere Classified,1710,Unit Group,Y
2024,"2021-4414",Scribes and Related Workers,1111,Unit Group,Y
2024,"2021-5113",Travel Guides,1117,Unit Group,Y
2023,"2021-3521",Broadcasting and Audio-visual Technicians,642,Unit Group,Y
2023,"2021-6841",Underwater Divers,793,Unit Group,Y
2025,"2021-6812","Bakers, Pastry-cooks and Confectionery Makers",1663,Unit Group,Y
2022,"2021-4413","Coding, Proof-reading and Related Clerks",233,Unit Group,Y
2024,"2021-3111",Chemical and Physical Science Technicians,1002,Unit Group,Y
2025,"2021-2651",Visual Artists,1437,Unit Group,Y
2022,"2021-2263",Environmental and Occupational Health and Hygiene Professionals,66,Unit Group,Y
2022,"2021-4419",Clerical Support Workers not Elsewhere Classified,237,Unit Group,Y
2022,"2021-5241",Fashion and Other Models,261,Unit Group,Y
2022,"2021-7171",Pulp and Papermaking Plant Operators,383,Unit Group,Y
2024,"2021-6511",Metal Moulders and Coremakers,1190,Unit Group,Y
2023,"2021-1321",Manufacturing Managers,450,Unit Group,Y
2025,"2021-4227",Survey and Market Research Interviewers,1542,Unit Group,Y
2025,"2021-6414","Concrete Placers, Concrete Finishers and Related Workers",1619,Unit Group,Y
2025,"2021-6524","Metal Polishers, Wheel Grinders and Tool Sharpeners",1640,Unit Group,Y
2025,"2021-7121",Metal Processing Plant Operators,1686,Unit Group,Y
2024,"2021-3135",Metal Production Process Controllers,1018,Unit Group,Y
2023,"2021-5221",Shop Keepers,692,Unit Group,Y
2023,"2021-7171",Pulp and Papermaking Plant Operators,818,Unit Group,Y
2025,"2021-4211",Bank Tellers and Related Clerks,1532,Unit Group,Y
2025,"2021-5152",Domestic Housekeepers,1566,Unit Group,Y
2025,"2021-4419",Clerical Support Workers not Elsewhere Classified,1556,Unit Group,Y
2023,"2021-2211",Generalist Medical Practitioners,492,Unit Group,Y
2022,"2021-2522",Systems Administrators,101,Unit Group,Y
2023,"2021-5113",Travel Guides,675,Unit Group,Y
2023,"2021-7153",Sewing Machine Operators,811,Unit Group,Y
2025,"2021-7331",Bus and Tram Drivers,1715,Unit Group,Y
2025,"2021-1342",Health Service Managers,1340,Unit Group,Y
2022,"2021-3143",Forestry Technicians,145,Unit Group,Y
2022,"2021-4323",Transport Clerks,230,Unit Group,Y
2025,"2021-5131",Waiters,1561,Unit Group,Y
2022,"2021-85",Street and Related Sales and Service Workers,38,Sub Major Group,Y
2023,"2021-1312",Aquaculture and Fisheries Production Managers,449,Unit Group,Y
2025,"2021-7157",Laundry Machine Operators,1699,Unit Group,Y
2025,"2021-26","Legal, Social and Cultural Professionals",133,Sub Major Group,Y
2025,"2021-3432",Interior Designers and Decorators,1518,Unit Group,Y
2025,"2021-6623",Print Finishing and Binding Workers,1656,Unit Group,Y
2023,"2021-2423",Personnel and Careers Professionals,524,Unit Group,Y
2025,"2021-7182",Steam Engine and Boiler Operators,1705,Unit Group,Y
2022,"2021-2622",Librarians and Related Information Professionals,108,Unit Group,Y
2022,"2021-3121",Mining Production / Operations Supervisors,134,Unit Group,Y
2025,"2021-2511",Systems Analysts,1414,Unit Group,Y
2022,"2021-2112",Meteorologists,34,Unit Group,Y
2023,"2021-7312","Railway Brake, Signal and Switch Operators",828,Unit Group,Y
2024,"2021-3321",Insurance Representatives,1050,Unit Group,Y
2024,"2021-6522",Toolmakers and Related Workers,1196,Unit Group,Y
2025,"2021-2121","Mathematicians, Actuaries and Statisticians",1356,Unit Group,Y
2025,"2021-2142",Civil Engineers,1361,Unit Group,Y
2025,"2021-5243",Door-to-door Salesperson,1582,Unit Group,Y
2023,"2021-2143",Environmental Engineers,478,Unit Group,Y
2022,"2021-2341",Primary School or Foundational Phase Teachers,75,Unit Group,Y
2023,"2021-6523",Metal Working Machine Tool Setters and Operators,755,Unit Group,Y
2022,"2021-3213",Pharmaceutical Technicians and Assistants,153,Unit Group,Y
2022,"2021-7156",Shoemaking and Related Machine Operators,379,Unit Group,Y
2024,"2021-1331",Information and Communications Technology Service Managers,896,Unit Group,Y
2025,"2021-5231",Cashiers and Ticket Clerks,1579,Unit Group,Y
2022,"2021-6524","Metal Polishers, Wheel Grinders and Tool Sharpeners",321,Unit Group,Y
2023,"2021-1412",Restaurant Managers,464,Unit Group,Y
2024,"2021-7171",Pulp and Papermaking Plant Operators,1260,Unit Group,Y
2025,"2021-43",Numerical and Material Recording Clerks,141,Sub Major Group,Y
2024,"2021-2143",Environmental Engineers,920,Unit Group,Y
2022,"2021-2659",Creative and Performing Artists Not Elsewhere Classified,124,Unit Group,Y
2024,"2021-8212",Livestock Farm Labourers,1287,Unit Group,Y
2025,"2021-2642",Journalists,1435,Unit Group,Y
2024,"2021-4229",Client Information Workers not Elsewhere Classified,1101,Unit Group,Y
2023,"2021-2261",Dentists,499,Unit Group,Y
2025,"2021-7341",Mobile Farm and Forestry Plant Operators,1717,Unit Group,Y
2022,"2021-4312","Statistical, Finance and Insurance Clerks",226,Unit Group,Y
2025,"2021-5312",Teachers' Aides,1588,Unit Group,Y
2023,"2021-35",Information and Communications Technicians,54,Sub Major Group,Y
2022,"2021-7332",Heavy Truck and Lorry Drivers,397,Unit Group,Y
2023,"2021-4414",Scribes and Related Workers,669,Unit Group,Y
2023,"2021-6842",Shotfirers and Blasters,794,Unit Group,Y
2025,"2021-2241",Paramedical Practitioners,1381,Unit Group,Y
2025,"2021-22",Health Professionals,129,Sub Major Group,Y
2023,"2021-3132",Incinerator and Water Treatment Plant Operators,573,Unit Group,Y
2022,"2021-67",Electrical and Electronics Trades Workers,29,Sub Major Group,Y
2023,"2021-3",TECHNICIANS AND ASSOCIATE PROFESSIONALS,11,Major Group,Y
2022,"2021-2163",Product and Garment Designers,53,Unit Group,Y
2023,"2021-6129",Other Animal Producers not Elsewhere Classified,726,Unit Group,Y
2023,"2021-2523",Computer Network Professionals,537,Unit Group,Y
2023,"2021-5412",Police Officers,709,Unit Group,Y
2023,"2021-5",SERVICE AND SALES WORKERS,13,Major Group,Y
2024,"2021-7189",Stationary Plant and Machine Operators not Elsewhere Classified,1265,Unit Group,Y
2024,"2021-1322",Mining Managers,893,Unit Group,Y
2024,"2021-5413",Prison Guards,1152,Unit Group,Y
2022,"2021-2143",Environmental Engineers,43,Unit Group,Y
2022,"2021-8624",Water and Firewood Collectors,434,Unit Group,Y
2023,"2021-2651",Visual Artists,553,Unit Group,Y
2024,"2021-2142",Civil Engineers,919,Unit Group,Y
2025,"2021-3522",Telecommunications Engineering Technicians,1527,Unit Group,Y
2022,"2021-3112",Civil Engineering Technicians,126,Unit Group,Y
2023,"2021-1439",Services Managers not Elsewhere Classified,467,Unit Group,Y
2023,"2021-8311",Mining and Quarrying Labourers,850,Unit Group,Y
2022,"2021-6816",Tobacco Preparers and Tobacco Products Makers,348,Unit Group,Y
2024,"2021-1223",Research and Development Managers,889,Unit Group,Y
2025,"2021-2654","Film, Stage and Related Directors and Producers",1440,Unit Group,Y
2022,"2021-2654","Film, Stage and Related Directors and Producers",121,Unit Group,Y
2024,"2021-3513",Computer Network and Systems Technicians,1082,Unit Group,Y
2024,"2021-5223",Shop Sales Assistants,1136,Unit Group,Y
2025,"2021-3151",Ships' Engineers,1465,Unit Group,Y
2023,"2021-2166",Graphic and Multimedia Designers,491,Unit Group,Y
2023,"2021-3511",Information and Communications Technology Operations Technicians,638,Unit Group,Y
2023,"2021-5245",Service Station Attendants,700,Unit Group,Y
2022,"2021-2269",Health Professionals not Elsewhere Classified,71,Unit Group,Y
2023,"2021-5424",Defence Support Members,717,Unit Group,Y
2022,"2021-7131",Chemical Products Plant and Machine Operators,369,Unit Group,Y
2023,"2021-1114",Senior Officials of Special-interest Organisations,439,Unit Group,Y
2024,"2021-1345",Education Managers,901,Unit Group,Y
2023,"2021-13",Production and Specialised Services Managers,42,Sub Major Group,Y
2023,"2021-6113","Gardeners, Ornamental Horticultural and Nursery Growers",721,Unit Group,Y
2025,"2021-5419",Protective Services Workers not Elsewhere Classified,1597,Unit Group,Y
2022,"2021-5243",Door-to-door Salesperson,263,Unit Group,Y
2023,"2021-4223",Telephone Switchboard Operators,654,Unit Group,Y
2024,"2021-2146","Mining Engineers, Metallurgists and Related Professionals",923,Unit Group,Y
2025,"2021-2352",Special Needs Teachers,1397,Unit Group,Y
2023,"2021-5329",Personal Care Workers in Health Services not Elsewhere Classified,707,Unit Group,Y
2024,"2021-3141",Life Science Technicians (Excluding Medical),1020,Unit Group,Y
2024,"2021-7219",Assemblers not Elsewhere Classified,1268,Unit Group,Y
2024,"2021-42",Customer Services Clerks,98,Sub Major Group,Y
