"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"652302000-PS-05",Do fault finding on mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,217,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000795] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000795] / "
*,"652302000-PS-06",Repair mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,218,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000796] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000796] / "
*,"652302000-PS-07",Install and commission mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,219,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000797] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000797] / "
*,"652302000-PS-08",Overhaul mechanical sub-assemblies and machines,"599",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,220,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000798] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000798] / "
*,"652302000-PS-09",Produce simple components by setting up and attending to the operation an engineering machine,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,221,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000799] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000799] / "
*,"652302000-PS-10",Produce components of intermediate complexity by performing engineering machining operations,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,222,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000800] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000800] / "
*,"652302000-PS-11","Perform complex machining operations,","599",24,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,223,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000801] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000801] / "
*,"652302000-WM-01",Fabrication processes in an engineering workshop,"599",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Work experience,Core,Y,224,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000802] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000802] / "
*,"652302000-WM-02",Routine mechanical component and machine maintenance processes,"599",40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,225,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000803] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000803] / "
*,"652302000-WM-03",Maintenance planning and communication processes,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,226,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000804] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000804] / "
*,"652302000-WM-04",Repair mechanical faults on mechanical sub-assemblies and machines,"599",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,227,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000805] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000805] / "
*,"652302000-WM-05",Overhauling processes in an engineering workshop,"599",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,228,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000806] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000806] / "
*,MQA/R/003233,Basic engineering theory,"599",32,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,229,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000807] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000807] / "
*,"653303000-KM-02",Fitting Theory,"599",38,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,230,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000808] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000808] / "
*,"652302000-WM-06",Structured planning and communication processes in the workplace,"599",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,231,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000809] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000809] / "
*,"653303000-PS-01",Fabricate simple components or work pieces using basic hand skills and hand tools,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,232,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000810] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000810] / "
*,"653303000-PS-02",Fabricate components or work pieces using power tools or machinery,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,233,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000811] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000811] / "
*,"652302000-WM-07",Machining processes to design specifications of a range of work pieces from different materials,"599",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,234,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000812] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000812] / "
*,"653303000-PS-03","Dissemble, clean and inspect mechanical sub assemblies","599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,235,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000813] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000813] / "
*,"652302000-WM-08",Engineering workshop control processes,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,236,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000814] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000814] / "
*,"653303000-PS-04",Replace components and assemble mechanical sub-assemblies and machines,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,237,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000815] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000815] / "
*,"653303000-PS-05",Do fault finding on mechanical sub-assemblies and machines,"629",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,238,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000816] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000816] / "
*,"653303000-PS-06",Repair mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,239,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000817] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000817] / "
*,"653303000-PS-07",Install and commission mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,240,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000818] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000818] / "
*,"653303000-PS-08",Overhaul mechanical sub-assemblies and machines,"599",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,241,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000819] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000819] / "
*,"653303000-WM-01",Fabrication processes in an engineering workshop,"599",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Work experience,Core,Y,242,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000820] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000820] / "
*,"653303000-WM-02",Routine mechanical component and machine maintenance processes,"599",40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,243,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000821] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000821] / "
*,"653303000-WM-03",Maintenance planning and communication processes,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Work experience,Core,Y,244,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000822] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000822] / "
*,"653303000-WM-04",Repair mechanical faults on mechanical sub-assemblies and machines,"599",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,245,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000823] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000823] / "
*,"653303000-WM-05",Overhauling processes in an engineering workshop,"599",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,246,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000824] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000824] / "
*,"653303000-WM-06",Structured planning and communication processes in the workplace,"599",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,247,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000825] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000825] / "
*,"653303000-WM-07",Engineering workshop control processes,"599",10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,248,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000826] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000826] / "
*,"653303000-KM-01",Basic engineering theory,"599",32,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,249,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000827] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000827] / "
*,"651202000-KM-01",Introduction to the welding trade,"559",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,250,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000828] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000828] / "
*,"651202000-KM-02","Occupational Safety, Health and Environmental Protection","559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,251,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000829] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000829] / "
*,"651202000-KM-03","Welding schematics, calculations, welds and welded joints","559",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,252,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000830] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000830] / "
*,"651202000-KM-04",Weld imperfections,"559",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,253,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000831] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000831] / "
*,"651202000-KM-05",Cutting and gouging,"559",2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,254,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000832] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000832] / "
*,"651202000-KM-06",Welding consumable classification and handling,"559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Knowledge,Core,Y,255,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000833] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000833] / "
*,"651202000-KM-07",Metals and weldability of metals,"559",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,256,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000834] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000834] / "
*,"651202000-KM-08",Fusion welding,"559",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,257,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000835] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000835] / "
*,"651202000-KM-09",Arc welding,"559",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,258,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000836] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000836] / "
*,"651202000-KM-10",Gas welding and cutting,"559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Knowledge,Core,Y,259,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000837] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000837] / "
*,"651202000-KM-11","Welding codes, standards and parameters","559",6,2018-06-30 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,260,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000838] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000838] / "
*,"651202000-KM-12","Shrinkage, residual stress and distortion","559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,261,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000839] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000839] / "
*,"651202000-KM-13",Manual Metal Arc (MMA) welding process,"559",7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,262,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000840] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000840] / "
*,"651202000-KM-14",The Metal Inert Gas/Metal Active Gas/Flux Cored Arc (MIG/MAG/FCAW) welding process,"559",7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"7",Knowledge,Core,Y,263,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000841] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000841] / "
*,"651202000-KM-15",Manual Metal Arc (MMA) welding process,"559",7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,264,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000842] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000842] / "
*,"651202000-KM-16",Welding inspection and quality,"559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Knowledge,Core,Y,265,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000843] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000843] / "
*,"651202000-PM-01",Fabricate simple components or work pieces,"559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,266,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000844] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000844] / "
*,"651202000-PM-02","Cut, gouge and gas weld material manually","559",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Application,Core,Y,267,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000845] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000845] / "
*,"651202000-PM-03",Perform fillet welds using the Shielded Metal Arc Welding process,"559",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,268,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000846] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000846] / "
*,"651202000-PM-04",Perform fillet welds using the Gas Metal Arc Welding process,"559",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,269,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000847] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000847] / "
*,"651202000-PM-05",Perform fillet welds using the Gas Tungsten Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"3",Application,Core,Y,270,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000848] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000848] / "
*,"651202-PM-06",Perform plate butt welds using the Shielded Metal Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,271,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000849] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000849] / "
*,"651202000-PM-07",Perform plate butt welds using the Gas Metal Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,272,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000850] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000850] / "
*,"651202000-PM-08",Perform plate butt welds using the Gas Tungsten Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,273,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000851] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000851] / "
*,"651202000-PM-09",Perform pipe welds using the Shielded Metal Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,274,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000852] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000852] / "
*,"651202000-PM-10",Perform pipe welds using the Gas Metal Arc Welding process,"559",16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,275,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000853] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000853] / "
*,"651202000-PM-11",Perform pipe welds using the Gas Tungsten Arc Welding process,"559",20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Application,Core,Y,276,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000854] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000854] / "
*,"651202000-WM-01",Cut and gouge a range of materials in the workplace,"559",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Work experience,Core,Y,277,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000855] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000855] / "
*,"651202000-WM-02",Produce a range of fillet welds using various welding processes in a workplace,"559",40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,278,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000856] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000856] / "
*,"651202000-WM-03","Care for, control and handle consumables and materials in a workshop","559",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"2",Work experience,Core,Y,279,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000857] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000857] / "
