"AD_Org_ID[Name]","ZZSkillsProgrammeCode","ZZSkillsProgrammeTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZQualityAssuranceBody","ZZSkillsProgrammeType","ZZQualification_ID[ZZSaqaQualificationCode]","ZZAETLevel","ZZMinimumElectiveCredits","ZZSkillsProgrammeGrantType","ZZIsOHS","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,MQA/SP/0168/17 C,"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Compressed air/Hydraulic Support V3",,18,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,,Standalone,,,0,,N,Y,355,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001247Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001247Name=null] / "
*,MQA/SP/0168/17 B,"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Roofbolter Machine Support V3",,28,2018-07-01 00:00:00.000,2026-06-30 00:00:00.000,,Standalone,,,0,,N,Y,356,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001248Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001248Name=null] / "
*,MQA/SP/0169/17,Skills Programme: Gases and Gas Testing in Surface Excavations (Coal),,22,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,357,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001249Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001249Name=null] / "
*,MQA/SP/0170/17,Skills Programme: Emergency Based Care (First Aid),,5,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,358,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001250Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001250Name=null] / "
*,MQA/SP/0171/17,Skills Programme: Crushing and Screening (V3),,32,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,20,,N,Y,359,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001251Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001251Name=null] / "
*,MQA/SP/0172/17 A,Skills Programme: Crushing (Version 3),,111,2017-11-21 00:00:00.000,2024-07-30 23:59:59.000,,Standalone,,,94,,N,Y,360,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001252Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001252Name=null] / "
*,MQA/SP/0172/17 B,Skills Programme: Crushing (Version 3),,12,2017-11-21 00:00:00.000,2018-03-14 00:00:00.000,,Standalone,,,0,,N,Y,361,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001253Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001253Name=null] / "
*,MQA/SP/0173/17,Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock (V5),,26,2018-07-01 00:00:00.000,2022-06-06 00:00:00.000,,Standalone,,,7,,Y,Y,362,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001254Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001254Name=null] / "
*,MQA/SP/0172/17,Skills Programme: Crushing (Version 3) ,,12,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,4,,N,Y,363,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001255Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001255Name=null] / "
*,MQA/SP/0140/13 (V2),Skills Programme: Artisan Aide: Fitting including Machinery (V2),,61,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,10,,N,Y,364,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1102,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001256Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001256Name=null] / "
*,MQA/SP/0011/09 (A),Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,365,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001257Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001257Name=null] / "
*,MQA/SP/0011/09 (B),Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,366,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001258Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001258Name=null] / "
*,MQA/SP/0011/09 (C),Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,1,,N,Y,367,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001259Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001259Name=null] / "
*,MQA/SP/0011/09 (D) ,Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,368,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001260Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001260Name=null] / "
*,MQA/SP/0011/09 (E) ,Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,369,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001261Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001261Name=null] / "
*,MQA/SP/0011/09 (F) ,Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,370,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001262Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001262Name=null] / "
*,MQA/SP/0011/09 (G) ,Skills Programme: Handling of Chemicals (Version 2),,11,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,371,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001263Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001263Name=null] / "
*,MQA/SP/0174/18,Skill Programme: Surface Fire Responder for Mines,,20,2018-07-01 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,Y,Y,372,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001264Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001264Name=null] / "
*,MQA/SP/0175/18 (A),"Competent Person A - The examination, making safe and declaring safe of surface mines, quarries, dumps and stockpiles (non - blasted) ",,23,2018-09-04 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,2,,N,Y,373,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001265Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001265Name=null] / "
*,MQA/SP/0175/18 (B),"Competent Person A - The examination, making safe and declaring safe of surface mines, quarries, dumps and stockpiles (Blasted) ",,28,2018-09-04 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,2,,N,Y,374,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001266Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001266Name=null] / "
*,MQA/SP/0176/19,"Skills Programme: Operate, Clean and Maintain Conveyor Belts",,12,2019-04-17 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,375,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001267Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001267Name=null] / "
*,MQA/SP/0144/13 (V2),Skills Programme: Artisan Aide: Rigger Ropesman (V2),,58,2019-04-17 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,10,,N,Y,376,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001268Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001268Name=null] / "
*,MQA/SP/0177/19,Skills Programme: Operate Mobile Machinery for Surface Excavation Operations (V5),,18,2019-04-17 00:00:00.000,2021-03-04 00:00:00.000,,Standalone,,,6,,Y,Y,377,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001269Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001269Name=null] / "
*,MQA/SP/0178/20,"Skills Programme: Competent Person B:The installation, maintenance and removal of support units in Surface Mines and Quarries (V2)",,30,2020-02-04 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,N,Y,378,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001270Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001270Name=null] / "
*,MQA/SP/0180/20,Skills Programme: Competent Person A:The Examination and Declaring Safe of a Workplace in Underground Coal Operations (wall mining) V3,,27,2020-09-18 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,1,,N,Y,379,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001271Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001271Name=null] / "
*,MQA/SP/0179/20,Skills Programme: Competent Person A: The Examination and Declaring Safe of a Workplace in Underground Coal Operations (Continuous & Conventional mining) V3,,29,2020-09-18 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,1,,N,Y,380,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001272Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001272Name=null] / "
*,MQA/SP/0181/21,Skills Programme: Basic Hazard Identification and Risk assessment in Mining Operations,,7,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,381,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001273Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001273Name=null] / "
*,MQA/SP/0182/21,Skills Programme: High Wall Awareness in Surface Excavations,,7,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,N,Y,382,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001274Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001274Name=null] / "
*,MQA/SP/0183/21,Skills Programme: Basic Fire Fighting and response to liberated gases in Surface Excavations ,,8,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,383,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001275Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001275Name=null] / "
*,MQA/SP/0177/19 (A),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Dozing,,18,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,6,,Y,Y,384,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001276Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001276Name=null] / "
*,MQA/SP/0177/19 (B),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Drilling,,17,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,5,,Y,Y,385,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001277Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001277Name=null] / "
*,MQA/SP/0177/19 (C),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Excavating,,25,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,13,,Y,Y,386,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001278Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001278Name=null] / "
*,MQA/SP/0177/19 (D),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Grader,,30,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,4,,Y,Y,387,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001279Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001279Name=null] / "
*,MQA/SP/0177/19 (E),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Haul and Dump,,27,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,4,,Y,Y,388,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001280Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001280Name=null] / "
*,MQA/SP/0177/19 (F),Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Services,,18,2021-02-23 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,10,,Y,Y,389,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001281Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001281Name=null] / "
*,MQA/SP/0142/13 (V2),Skills Programme: Artisan Aide: Plater Welder (V2),,42,2018-07-01 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,10,,N,Y,390,ZZLkpOfoOccupation:ZZLkpOfoOccupation_id:1070,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001282Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001282Name=null] / "
*,MQA/SP/0126/10 (V2),Skills Programme: Gases and Gas Testing in Underground Fiery (Coal) Mines,,38,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,391,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001283Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001283Name=null] / "
*,MQA/SP/0043/05 (V4),Skills Programme: Blasting Assistant Operations in Underground Coal Mines,,47,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,392,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001284Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001284Name=null] / "
*,MQA/SP/0127/10 (V2),Skills Programme: Flameproofing in Underground Fiery (Coal) Mines,,20,2021-07-14 00:00:00.000,2024-06-30 00:00:00.000,,Standalone,,,0,,N,Y,393,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001285Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001285Name=null] / "
*,MQA/SP/0168/17 A (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Timber Support ",,17,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,,Standalone,,,0,,N,Y,394,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001286Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001286Name=null] / "
*,MQA/SP/0168/17 B (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Roofbolter Machine Support ",,28,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,,Standalone,,,0,,N,Y,395,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001287Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001287Name=null] / "
*,MQA/SP/0168/17 C (V4),"Skills Programme: Competent person B: The Installation, Maintenance and Removal of Support in Underground Coal Mining Operations: Compressed air/Hydraulic Support ",,18,2021-07-14 00:00:00.000,2026-06-30 00:00:00.000,,Standalone,,,0,,N,Y,396,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001288Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001288Name=null] / "
*,MQA/SP/0177/19 (F) V2,Skills Programme: Operate Mobile Machinery for Surface Excavation Operations: Services ,,18,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,6,,N,Y,397,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001289Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001289Name=null] / "
*,MQA/SP/0152/13 (V7),Skills Programme: Milling Operations ,,39,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,9,,N,Y,398,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001290Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001290Name=null] / "
*,MQA/SP/0029/09 (V4),Skills Programmes: Ore Reception,,10,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,2,,N,Y,399,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001291Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001291Name=null] / "
*,MQA/SP/0184/21,Skills Programme: Rescue Team Member,,26,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,N,Y,400,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001292Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001292Name=null] / "
*,MQA/SP/0185/21 A,Skills Programme: Mechanical Aide: Service and Maintenance ,,34,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,401,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001293Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001293Name=null] / "
*,MQA/SP/0185/21 B,Skills Programme: Mechanical Aide: Cooling System,,30,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,402,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001294Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001294Name=null] / "
*,MQA/SP/0185/21 C,Skills Programme: Mechanical Aide: Basic Hydraulics,,34,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,403,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001295Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001295Name=null] / "
*,MQA/SP/0185/21 D,Skills Programme: Mechanical Aide: Lubrication System,,29,2021-07-14 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,404,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001296Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001296Name=null] / "
*,MQA/SP/0186/21,Skills Programme: Underground Hard Rock: Track Bound Loader Operator,,34,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,405,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001297Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001297Name=null] / "
*,MQA/SP/0187/21,Skills Programme: Track Bound Locomotive Operator: Underground Hardrock,,27,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,406,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001298Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001298Name=null] / "
*,MQA/SP/0188/21,Skills Programme: Construction in an Underground Hard Rock Mine: Development and Stopping,,37,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,N,Y,407,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001299Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001299Name=null] / "
*,MQA/SP/0189/21,Skills Programme: Underground Hard Rock: Double Drum Winch Operator,,31,2021-07-14 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,408,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001300Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001300Name=null] / "
*,MQA/SP/0190/22 (A),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Diesel Powered Quadro Cycle,,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,409,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001301Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001301Name=null] / "
*,MQA/SP/0190/22 (B),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Diesel Powered Tractor,,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,410,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001302Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001302Name=null] / "
*,MQA/SP/0190/22 (C),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Dozer,,25,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,6,,Y,Y,411,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001303Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001303Name=null] / "
*,MQA/SP/0190/22 (D),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Drill Rig,,27,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,8,,Y,Y,412,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001304Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001304Name=null] / "
*,MQA/SP/0190/22 (E),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Dump Truck,,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,413,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001305Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001305Name=null] / "
*,MQA/SP/0190/22 (F),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Front End Loader,,35,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,414,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001306Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001306Name=null] / "
*,MQA/SP/0190/22 (G),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Forklift,,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,415,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001307Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001307Name=null] / "
*,MQA/SP/0190/22 (H),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Grader,,27,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,416,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001308Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001308Name=null] / "
*,MQA/SP/0190/22 (I),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Light Delivery Vehicle,,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,417,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001309Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001309Name=null] / "
*,MQA/SP/0190/22 (J),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Load Haul Dumper (LHD),,23,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,4,,Y,Y,418,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001310Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001310Name=null] / "
*,MQA/SP/0190/22 (K),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobile Scaler,,25,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,419,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001311Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001311Name=null] / "
*,MQA/SP/0190/22 (L),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobilift,,47,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,22,,Y,Y,420,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001312Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001312Name=null] / "
*,MQA/SP/0190/22 (M),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Mobile Elevating Work Platinum (MEWP),,29,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,421,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001313Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001313Name=null] / "
*,MQA/SP/0190/22 (N),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Rigid Rear Body Dumper,,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,422,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001314Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001314Name=null] / "
*,MQA/SP/0190/22 (O),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Roofbolter,,24,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,423,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001315Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001315Name=null] / "
*,MQA/SP/0190/22 (P),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Secondary Breaker,,22,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,3,,Y,Y,424,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001316Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001316Name=null] / "
*,MQA/SP/0190/22 (Q),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Skid Steer,,23,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,4,,Y,Y,425,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001317Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001317Name=null] / "
*,MQA/SP/0190/22 (R),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Telescopic Boom Handler,,29,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,426,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001318Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001318Name=null] / "
*,MQA/SP/0190/22 (S),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Utility Vehicle,,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,2,,Y,Y,427,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001319Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001319Name=null] / "
