AD_Org_ID[Name],Value,Name,Description,IsActive
*,2021-511104,Railway Steward,4413,Y
*,2021-511201,Transport Conductor,4414,Y
*,2021-511301,Gallery or Museum Guide,4415,Y
*,2021-511302,Tour Guide,4416,Y
*,2021-512101,Cook,4417,Y
*,2021-513101,Waiter,4418,Y
*,2021-513102,Cafe Worker,4419,Y
*,2021-513201,Bar Attendant,4420,Y
*,2021-513202,Barista,4421,Y
*,2021-514101,Hairdresser,4422,Y
*,2021-514102,Hair or Beauty Salon Assistant,4423,Y
*,2021-514201,Skin Care Therapist,4424,Y
*,2021-514202,Slimming Therapist,4425,Y
*,2021-514203,Hair Removal Technician,4426,Y
*,2021-514204,Nail Technician,4427,Y
*,2021-514205,Make Up Artist,4428,Y
*,2021-514206,Weight Loss Consultant,4429,Y
*,2021-514207,Somatologist,4430,Y
*,2021-514208,Spa Therapist ,4431,Y
*,2021-514209,Aesthetic Laser Therapist ,4432,Y
*,2021-514210,Image consultant ,4433,Y
*,2021-515101,Hotel Service Manager,4434,Y
*,2021-515102,Housekeeping Service Manager,4435,Y
*,2021-515103,Commercial Housekeeper,4436,Y
*,2021-515104,Cleaning Practitioner,4437,Y
*,2021-515201,Domestic Housekeeper,4438,Y
*,2021-515202,Butler,4439,Y
*,2021-515301,Caretaker,4440,Y
*,2021-515302,"Amusement, Fitness or Sport Centre Attendant",4441,Y
*,2021-516101,Astrologer,4442,Y
*,2021-516201,Escort,4443,Y
*,2021-516301,Funeral Director,4444,Y
*,2021-516303,Embalmer,4445,Y
*,2021-516305,Mortuary Technician / Assistant,4446,Y
*,2021-516306,Crematorium Operator,4447,Y
*,2021-516401,Animal Attendant / Groomer,4448,Y
*,2021-516402,Animal Trainer,4449,Y
*,2021-516403,Zookeeper,4450,Y
*,2021-516404,Dog Walker,4451,Y
*,2021-516501,Driving Instructor,4452,Y
*,2021-516901,Refuge Worker,4453,Y
*,2021-516902,Civil Celebrant,4454,Y
*,2021-521101,Street Market Vendor,4455,Y
*,2021-521201,Street Food Sales Person,4456,Y
*,2021-521202,Cash Van Salesperson,4457,Y
*,2021-522101,Antique Dealer,4458,Y
*,2021-522102,Salon Manager,4459,Y
*,2021-522201,Retail Supervisor,4460,Y
*,2021-522301,Sales Assistant (General),4461,Y
*,2021-522302,Motorised Vehicle or Caravan Salesperson,4462,Y
*,2021-522303,Automotive Parts Salesperson,4463,Y
*,2021-522304,ICT Sales Assistant,4464,Y
*,2021-523101,Checkout Operator,4465,Y
*,2021-523102,Office Cashier,4466,Y
*,2021-523103,Ticket Seller,4467,Y
*,2021-524101,Model,4468,Y
*,2021-524102,Event Stylist,4469,Y
*,2021-524201,Sales Demonstrator,4470,Y
*,2021-524301,Door-to-door Salesperson,4471,Y
*,2021-524401,Call Centre Salesperson,4472,Y
*,2021-524501,Service Station Attendant,4473,Y
*,2021-524601,Food Service Counter Attendant,4474,Y
*,2021-524901,Materials Recycler,4475,Y
*,2021-524902,Rental Salesperson,4476,Y
*,2021-524903,Sales Clerk / Officer,4477,Y
*,2021-524904,Energy Broker,4478,Y
*,2021-531101,Child Care Worker,4479,Y
*,2021-531102,Family Day Care Worker,4480,Y
*,2021-531103,Nanny,4481,Y
*,2021-531104,Out of School Hours Care Worker,4482,Y
*,2021-531105,Child or Youth Residential Care Assistant,4483,Y
*,2021-531106,Hostel Parent,4484,Y
*,2021-531201,Teachers' Aide,4485,Y
*,2021-531202,Pre-School Aide,4486,Y
*,2021-531203,Integration Aide,4487,Y
*,2021-532201,Residential Care Officer,4488,Y
*,2021-532202,Aged or Disabled Carer,4489,Y
*,2021-532203,Community Health Worker,4490,Y
*,2021-532901,First Aid Attendant,4491,Y
*,2021-532902,Hospital Orderly,4492,Y
*,2021-532903,Nursing Support Worker,4493,Y
*,2021-532904,Personal Care Assistant,4494,Y
*,2021-532905,Therapy Aide,4495,Y
*,2021-532906,Natural Remedy Consultant,4496,Y
*,2021-541101,Fire Fighter,4497,Y
*,2021-541102,Hazardous Materials Removal Workers,4498,Y
*,2021-541201,Traffic Officer,4499,Y
*,2021-541202, Non - commissioned Police Official,4500,Y
*,2021-541203,Military Police Official,4501,Y
*,2021-541301,Prison Officer,4502,Y
*,2021-541401,Security Officer,4503,Y
*,2021-541402,"Alarm, Security or Surveillance Monitor",4504,Y
*,2021-541403,Retail Loss Prevention Officer,4505,Y
*,2021-541404,Close protector,4506,Y
*,2021-541501,Intelligence Operator,4507,Y
*,2021-541901,Lifeguard,4508,Y
*,2021-541902,Emergency Service and Rescue Official,4509,Y
*,2021-541903,Parking Inspector,4510,Y
*,2021-541904,Armoured Car Escort,4511,Y
*,2021-541905,Crowd Controller,4512,Y
*,2021-541906,Security Consultant,4513,Y
*,2021-541907,Disaster Management Officer,4514,Y
*,2021-542101,Naval Combat Operator,4515,Y
*,2021-542102,Naval Combat Officer,4516,Y
*,2021-542201,Special Forces Manager,4517,Y
*,2021-542202,Special Forces Officer,4518,Y
*,2021-542203,Special Forces Operator,4519,Y
*,2021-542301,Infantry Soldier,4520,Y
*,2021-542302,Artillery Soldier,4521,Y
*,2021-542303,Air Defence Artillery Soldier,4522,Y
*,2021-542304,Armour Soldier,4523,Y
*,2021-542305,Engineer Soldier,4524,Y
*,2021-542306,Signal Soldier,4525,Y
*,2021-542401,Combat Medical Support Operator,4526,Y
*,2021-542501,Air Operations Officer,4527,Y
*,2021-611101,Agronomy Farmer,4528,Y
*,2021-611102,Field Vegetable Farmer,4529,Y
*,2021-611201,Arboriculture Farmer,4530,Y
*,2021-611202,Horticultural Farmer,4531,Y
*,2021-611301,Ornamental Horticultural Farmer,4532,Y
*,2021-611302,Landscape Contractor,4533,Y
*,2021-611303,Groundskeeper,4534,Y
*,2021-611304,Nurseryperson,4535,Y
*,2021-611306,Arboriculturist,4536,Y
*,2021-611401,Mixed Crop Farm Production Manager / Foreman,4537,Y
*,2021-612101,Livestock Farmer,4538,Y
*,2021-612102,Dairy Farmer,4539,Y
*,2021-612201,Poultry Farmer,4540,Y
*,2021-612202,Ratites Farmer,4541,Y
*,2021-612301,Insect Farmer,4542,Y
*,2021-612901,Avian Farmer,4543,Y
*,2021-612902,Game Farmer,4544,Y
*,2021-613101,Mixed Crop and Livestock Farmer,4545,Y
*,2021-621101,Tree Feller,4546,Y
*,2021-621102,Forest and Conservation Workers,4547,Y
*,2021-622101,Aquaculture Farmer,4548,Y
*,2021-622102,Mariculture Farmer,4549,Y
*,2021-622201,Skipper (Fishing Boat),4550,Y
*,2021-622301,Master Fisher,4551,Y
*,2021-622401,Hunter,4552,Y
*,2021-631101,Subsistence Crop Farmer,4553,Y
*,2021-631201,Subsistence Livestock Farmer,4554,Y
*,2021-631301,Subsistence Mixed Crop and Livestock Farmers,4555,Y
*,2021-641101,House Builder,4556,Y
*,2021-641201,Bricklayer,4557,Y
*,2021-641301,Stonemason,4558,Y
*,2021-641302,Granite Cutter,4559,Y
*,2021-641303,Refractory Mason,4560,Y
*,2021-641401,Concreter,4561,Y
*,2021-641402,Fibre-cement Moulder,4562,Y
*,2021-641403,Civil Engineering Constructor,4563,Y
*,2021-641501,Carpenter and Joiner,4564,Y
*,2021-641502,Carpenter,4565,Y
*,2021-641503,Joiner,4566,Y
*,2021-641901,Demolition Technician,4567,Y
*,2021-641902,Scaffolder,4568,Y
*,2021-642101,Roof Tiler,4569,Y
*,2021-642102,Roof Plumber,4570,Y
*,2021-642103,Roof Thatcher,4571,Y
*,2021-642201,Wall and Floor Tiler,4572,Y
*,2021-642202,Floor Finisher,4573,Y
*,2021-642301,Fibrous Plasterer,4574,Y
*,2021-642302,Plasterer,4575,Y
*,2021-642401,Insulation Installer,4576,Y
*,2021-642501,Glazier,4577,Y
*,2021-642601,Plumber,4578,Y
*,2021-642602,Solar Installer,4579,Y
*,2021-642603,Gas Practitioner,4580,Y
*,2021-642604,Fire Services Plumber,4581,Y
*,2021-642605,Plumbing Inspector,4582,Y
*,2021-642606,Heat Pump Installer,4583,Y
*,2021-642607,Pipe Fitter,4584,Y
*,2021-642701,Air-conditioning and Refrigeration Mechanic,4585,Y
*,2021-642702,Refrigeration Mechanic,4586,Y
*,2021-643101,Painter,4587,Y
*,2021-643201,Industrial Spraypainter,4588,Y
*,2021-643202,Vehicle Painter,4589,Y
*,2021-643302,Chimney Cleaner,4590,Y
*,2021-651101,Moulder,4591,Y
*,2021-651201,Pressure Welder,4592,Y
*,2021-651202,Welder,4593,Y
*,2021-651203,Fitter-welder,4594,Y
*,2021-651204,Gas Cutter,4595,Y
*,2021-651301,Sheet Metal Worker,4596,Y
*,2021-651302,Boiler Maker,4597,Y
*,2021-651401,Metal Fabricator,4598,Y
*,2021-651402,Structural Steel Erector,4599,Y
*,2021-651403,Steel Fixer,4600,Y
*,2021-651404,Structural Plater,4601,Y
*,2021-651501,Rigger,4602,Y
*,2021-651502,Cable and Rope Splicer,4603,Y
*,2021-652101,Blacksmith,4604,Y
*,2021-652102,Forging Press Worker,4605,Y
*,2021-652201,Toolmaker,4606,Y
*,2021-652202,Gunsmith,4607,Y
*,2021-652203,Locksmith,4608,Y
*,2021-652204,Patternmaker,4609,Y
*,2021-652205,Master Toolmaker,4610,Y
*,2021-652206,Die Sinker,4611,Y
*,2021-652301,Metal Machinist,4612,Y
*,2021-652302,Fitter and Turner,4613,Y
*,2021-652401,Metal Polisher,4614,Y
*,2021-652402,Tool Grinder and Sharpener,4615,Y
*,2021-652403,Saw Maker and Repairer,4616,Y
*,2021-652404,Grinder,4617,Y
*,2021-653101,Automotive Motor Mechanic,4618,Y
*,2021-653103,Motorcycle Mechanic,4619,Y
*,2021-653109,Automotive Engine Mechanic,4620,Y
*,2021-653201,Aircraft Maintenance Mechanic,4621,Y
*,2021-653202,Aircraft Structures Worker,4622,Y
*,2021-653301,Industrial Machinery Mechanic,4623,Y
*,2021-653302,Mechanical Equipment Repairer,4624,Y
*,2021-653303,Mechanical Fitter,4625,Y
*,2021-653304,Diesel Fitter,4626,Y
*,2021-653305,Small Engine Mechanic,4627,Y
*,2021-653306,Diesel Mechanic,4628,Y
*,2021-653307,Heavy Equipment Mechanic,4629,Y
*,2021-653308,Tractor Mechanic,4630,Y
*,2021-653309,Forklift Mechanic,4631,Y
*,2021-653310,Lubrication Equipment Mechanic,4632,Y
*,2021-653401,Bicycle Mechanic,4633,Y
*,2021-653402,Non-motorised Transport Equipment Repairer,4634,Y
*,2021-661101,Precision Instrument Maker and Repairer,4635,Y
*,2021-661102,Watch and Clock Maker and Repairer,4636,Y
*,2021-661103,Scale Fitter,4637,Y
*,2021-661201,Musical Instrument Maker or Repairer,4638,Y
*,2021-661301,Goldsmith,4639,Y
*,2021-661302,Diamond and Gemstone Setter,4640,Y
*,2021-661303,Jewellery Evaluator,4641,Y
*,2021-661304,Diamond Sorter and Evaluator,4642,Y
*,2021-661401,Potter or Ceramic Artist,4643,Y
*,2021-661501,Glass Maker,4644,Y
*,2021-661502,Optical Mechanic,4645,Y
*,2021-661601,Signwriter,4646,Y
*,2021-661602,Engraver,4647,Y
*,2021-661701,"Basket, Cane and Wicker Worker",4648,Y
*,2021-661702,Carver,4649,Y
*,2021-661703,Cane Furniture Maker,4650,Y
*,2021-661801,"Textile, Leather and Related Materials Handicraft Workers",4651,Y
*,2021-661901,Metal Toymaker,4652,Y
*,2021-662101,Electronic Pre-press,4653,Y
*,2021-662104,Electronic Originator,4654,Y
*,2021-662105,Gravure Cylinder Preparation Technician,4655,Y
*,2021-662106,Process Engraver,4656,Y
*,2021-662107,Printing Plate Maker,4657,Y
*,2021-662201,Printing Machinist,4658,Y
*,2021-662202,Small Offset Lithography Operator,4659,Y
*,2021-662203,Screen Printer,4660,Y
*,2021-662204,Paper Sheetfed Offset Lithography Technician,4661,Y
*,2021-662205,Metal Sheetfed Offset Lithography Technician,4662,Y
*,2021-662206,Continuous Stationery Printing Machine Technician,4663,Y
*,2021-662207,Monoblock Offset Machine Technician,4664,Y
*,2021-662208,Roll Label Machine Technician,4665,Y
*,2021-662209,Gravure Printing Technician,4666,Y
*,2021-662210,Heatset Rotary Offset Lithography Technician,4667,Y
*,2021-662211,Coldset Rotary Offset Lithographic Printing Technician (Coldset),4668,Y
*,2021-662212,Rotary Printing and Re-reeling Flexographic Machine Technician,4669,Y
*,2021-662213,Rotary Printing and Re-reeling Gravure Machine Technician,4670,Y
*,2021-662215,Stationery Machine Technician,4671,Y
*,2021-662216,Commercial Digital Printer,4672,Y
*,2021-662301,Mechanized soft-cover bookbinding technician,4673,Y
*,2021-662303,Mechanised Bookbinding Technician,4674,Y
*,2021-662304,Craft Bookbinding Technician,4675,Y
*,2021-662305,Mechanised Hard-cover Bookbinding Technician,4676,Y
*,2021-662307,Folding Machine Operator (Paper Products),4677,Y
*,2021-662308,Saddle Stitch Machine Operator,4678,Y
*,2021-662309,Adhesive Binding Machine Operator,4679,Y
*,2021-662310,Book Sewing Machine Operator,4680,Y
*,2021-662311,Gathering Machine Operator,4681,Y
*,2021-662312,Commercial Mailing Machine Operator,4682,Y
*,2021-662313,Newspaper and Magazine Mailroom Machine Operator,4683,Y
*,2021-662314,Envelope Manufacturing Machine Operator,4684,Y
*,2021-662315,Coating Machine Operator,4685,Y
*,2021-662316,Foiling Machine Operator,4686,Y
*,2021-662317,Roll Label Rewind Machine Operator,4687,Y
*,2021-671101,Electrician,4688,Y
*,2021-671102,Electrical Installation Inspector,4689,Y
*,2021-671202,Millwright,4690,Y
*,2021-671203,Mechatronics Technician,4691,Y
*,2021-671204,Lift Mechanic,4692,Y
*,2021-671205,Weapon Systems Mechanic,4693,Y
*,2021-671206,Electrical Equipment Mechanic,4694,Y
*,2021-671207,Armature Winder,4695,Y
*,2021-671208,Transportation Electrician,4696,Y
*,2021-671301,Electrical Line Mechanic,4697,Y
*,2021-671302,Cable Jointer,4698,Y
*,2021-672101,Avionics Mechanician,4699,Y
*,2021-672102,Radar Mechanic,4700,Y
*,2021-672103,Business Machine Mechanic,4701,Y
*,2021-672104,Electronic Equipment Mechanician,4702,Y
*,2021-672105,Instrument Mechanician,4703,Y
*,2021-672107,Special Class Electrician,4704,Y
*,2021-672108,Radiotrician,4705,Y
*,2021-672201,Data and Telecommunications Cabler,4706,Y
*,2021-672202,Telecommunications Cable Jointer,4707,Y
*,2021-672203,Computer Engineering Mechanic / Service Person,4708,Y
*,2021-672204,Telecommunications Line Mechanic,4709,Y
*,2021-672205,Telecommunications Technician,4710,Y
*,2021-672206,Communications Operator,4711,Y
*,2021-681101,Slaughterer,4712,Y
*,2021-681102,Red Meat De-boner,4713,Y
*,2021-681103,Butcher,4714,Y
*,2021-681104,Fishmonger,4715,Y
*,2021-681105,Poultry Slaughterer,4716,Y
*,2021-681201,Confectionary Baker,4717,Y
*,2021-681202,Pastry Cook,4718,Y
*,2021-681203,Confectionery Maker,4719,Y
*,2021-681301,Dairyman,4720,Y
*,2021-681401,Fruit or Vegetable Preserver,4721,Y
*,2021-681402,Oil Expeller,4722,Y
*,2021-681403,Jam Maker,4723,Y
*,2021-681501,Cheese Grader / Tester,4724,Y
*,2021-681502,Food Taster / Grader,4725,Y
*,2021-681503,Tea Taster / Grader,4726,Y
*,2021-681504,Wine Taster / Grader,4727,Y
*,2021-681505,Fruit and Vegetable Grader / Classer,4728,Y
*,2021-681506,Livestock Product Analyst,4729,Y
*,2021-681601,Cigar Maker,4730,Y
*,2021-681602,Green Tobacco Storage Controller / Manager,4731,Y
*,2021-681603,Tobacco Processing Machine Operator,4732,Y
*,2021-682101,Wood Preparer and Treater,4733,Y
*,2021-682102,Plywood and Veneer Maker and Repairer,4734,Y
*,2021-682201,Cabinet Maker,4735,Y
*,2021-682203,Wood Model Maker,4736,Y
*,2021-682301,Furniture Finisher,4737,Y
*,2021-682302,Picture Framer,4738,Y
*,2021-682303,Wood Machinist,4739,Y
*,2021-682304,Wood Turner,4740,Y
*,2021-682305,Cooper,4741,Y
*,2021-683101,Tailor,4742,Y
*,2021-683102,Furrier,4743,Y
*,2021-683103,Hat Maker,4744,Y
*,2021-683104,Wig Maker,4745,Y
*,2021-683201,"Clothing, Home Textiles and General Goods Cutter",4746,Y
*,2021-683202,Apparel and related pattern maker,4747,Y
*,2021-683301,Canvas Goods Maker,4748,Y
*,2021-683302,Sail Maker,4749,Y
*,2021-683303,Textile Produce Mender and Embroiderer,4750,Y
*,2021-683401,Upholsterer,4751,Y
*,2021-683402,Bed Maker,4752,Y
*,2021-683501,Fellmonger,4753,Y
*,2021-683502,Tanner,4754,Y
*,2021-683503,Pelt Grader,4755,Y
*,2021-683601,Shoemaker,4756,Y
*,2021-684101,Diver,4757,Y
*,2021-684201, Mining Blaster,4758,Y
*,2021-684202,Blaster,4759,Y
*,2021-684301,Crop Produce Analyst,4760,Y
*,2021-684302,Tobacco Grader,4761,Y
*,2021-684303,Cotton Grader,4762,Y
*,2021-684304,Wool Classer / Grader,4763,Y
*,2021-684305,Quality Controller (Manufacturing),4764,Y
*,2021-684401,Pest or Weed Controller,4765,Y
*,2021-684901,"Textile, Clothing, Footwear and Leather Processing Machine Mechanic",4766,Y
*,2021-684902,Farrier,4767,Y
*,2021-684904,Panelbeater,4768,Y
*,2021-684905,Vehicle Body Builder,4769,Y
*,2021-684906,Vehicle Trimmer,4770,Y
*,2021-684907,Boatbuilder and Repairer,4771,Y
*,2021-684908,Shipwright,4772,Y
*,2021-684909,Survival Equipment Fitter,4773,Y
*,2021-684910,Ammunition Fitter,4774,Y
*,2021-684911,Florist,4775,Y
*,2021-684912,Photographer's Assistant,4776,Y
*,2021-684913,Melter,4777,Y
*,2021-684914,Textile Machine Mechanic,4778,Y
*,2021-711101,Mining Operator,4779,Y
*,2021-711102,Shotcreter,4780,Y
*,2021-711201,Mineral Processing Plant Operator,4781,Y
*,2021-711202,Jewellery Processing and Finishing Machine Operator,4782,Y
*,2021-711203,Diamond Cutter and Polisher,4783,Y
*,2021-711204,Gemstone Cutter,4784,Y
*,2021-711205,Gemstone Machine Operator,4785,Y
*,2021-711301,Driller,4786,Y
*,2021-711302,Rock Drill Operator,4787,Y
*,2021-711401,Concrete Products Machine Operator,4788,Y
*,2021-711402,"Glass, Clay and Stone Manufacturing Machine Setter and Minder",4789,Y
*,2021-711403,Plaster Machine Operator,4790,Y
*,2021-711404,Cement Production Plant Operator,4791,Y
*,2021-711405,Concrete Batching Plant Operator,4792,Y
*,2021-711406,Industrial Diamond Polishing Machine Operator,4793,Y
*,2021-712101,Metal Processing Plant Operator,4794,Y
*,2021-712102,Metal Manufacturing Machine Setter and Minder,4795,Y
*,2021-712103,Abrasive Wheel Maker,4796,Y
*,2021-712104,Brake Lining Maker,4797,Y
*,2021-712201,Electroplater,4798,Y
*,2021-713101,Chemical Production Machine Operator,4799,Y
*,2021-713201,Photographic Developer and Printer,4800,Y
*,2021-714101,Rubber Production Machine Operator,4801,Y
*,2021-714102,Rubber Manufacturing Machine Setter and Minder,4802,Y
*,2021-714201,Plastic Cablemaking Machine Operator,4803,Y
*,2021-714202,Plastic Compounding and Reclamation Machine Operator,4804,Y
*,2021-714203,Plastics Fabricator or Welder,4805,Y
*,2021-714204,Plastics Production Machine Operator (General),4806,Y
*,2021-714205,Reinforced Plastic and Composite Production Worker,4807,Y
*,2021-714206,Rotational Moulding Operator (Plastics),4808,Y
*,2021-714207,Thermoforming Machine Operator,4809,Y
*,2021-714208,Plastics Manufacturing Machine Minder,4810,Y
*,2021-714209,Reinforced Plastics and Composite Trades Worker,4811,Y
*,2021-714301,Paper Products Machine Operator,4812,Y
*,2021-715101,Fibre Preparation Production Machine Operator,4813,Y
*,2021-715102,Yarn Production Machine Operator,4814,Y
*,2021-715103,Man-made Fibre Production Machine Operator,4815,Y
*,2021-715201,Weaving Machine Operator,4816,Y
*,2021-715202,Warping Machine Operator,4817,Y
*,2021-715203,Braiding Machine Operator,4818,Y
*,2021-715204,Knitting Machine Operator,4819,Y
*,2021-715205,Non-woven Machine Operator,4820,Y
*,2021-715206,Textile Dry Finishing Machine Operator,4821,Y
*,2021-715301,Sewing Machine Operator,4822,Y
*,2021-715302,"Clothing, Textile and Leather Goods Production Operator",4823,Y
*,2021-715401,Textile Wet Process Production Operator,4824,Y
*,2021-715501,Leather Processing Machine Operator,4825,Y
*,2021-715601,Footwear Cutting Production Machine Operator,4826,Y
*,2021-715602,Footwear Closing Production Machine Operator,4827,Y
*,2021-715603,Footwear Bottom Stock Production Machine Operator,4828,Y
*,2021-715604,Footwear Lasting Production Machine Operator,4829,Y
*,2021-715605,Footwear Finishing Production Machine Operator,4830,Y
*,2021-715701,Laundry and Dry Cleaning Machine Operator,4831,Y
*,2021-715901,Textile and Footwear Manufacturing Machine Minder,4832,Y
*,2021-716101,Fruit and Vegetable Processing Machine Operator,4833,Y
*,2021-716102,Distillery Process Machine Operator,4834,Y
*,2021-716103,Juice Extraction and Blending Process Machine Operator,4835,Y
*,2021-716104,Dairy Products Machine Operator,4836,Y
*,2021-716105,Bakery and Confectionary Products Machine Operator,4837,Y
*,2021-716106,Sugar Processing Machine Operator,4838,Y
*,2021-716107,Coffee and Tea Processing Machine Operator,4839,Y
*,2021-716108,Seed Processing Machine Operator,4840,Y
